timestamp,epoch,battery,Tdb_BME680,RH_BME680,P_BME680,Alt_BME680,TVOC,ECO2,RCO2,Tdb_scd30,RH_scd30,Lux,PM1,PM25,PM10,Air
2019-11-17 20:09:24+00:00,1574021364,4.02604866,32.0,14.37,102.37,-123.27,1,401,794,33.38,13.91,-98.0,-99.0,-99.0,-99.0,0.07
2019-11-17 20:10:28+00:00,1574021428,4.03727293,32.0,14.37,102.37,-123.27,1,401,794,33.38,13.91,-98.0,-99.0,-99.0,-99.0,0.13
2019-11-17 20:11:32+00:00,1574021492,4.031661034,32.0,14.37,102.37,-123.27,1,401,794,33.38,13.91,-98.0,-99.0,-99.0,-99.0,0.07
2019-11-17 20:12:37+00:00,1574021557,4.022681713,32.0,14.37,102.37,-123.27,1,401,794,33.38,13.91,-98.0,-99.0,-99.0,-99.0,0.2
2019-11-17 20:13:41+00:00,1574021621,4.02604866,32.0,14.37,102.37,-123.27,1,401,794,33.38,13.91,-98.0,-99.0,-99.0,-99.0,0.0
2019-11-17 20:14:45+00:00,1574021685,4.02604866,32.0,14.37,102.37,-123.27,1,401,794,33.38,13.91,-98.0,-99.0,-99.0,-99.0,0.08
2019-11-17 20:15:49+00:00,1574021749,4.03727293,32.0,14.37,102.37,-123.27,1,401,794,33.38,13.91,-98.0,-99.0,-99.0,-99.0,0.02
2019-11-17 20:16:53+00:00,1574021813,4.039517403,32.0,14.37,102.37,-123.27,1,401,794,33.38,13.91,-98.0,-99.0,-99.0,-99.0,0.06
2019-11-17 20:17:57+00:00,1574021877,4.035027981,32.0,14.37,102.37,-123.27,1,401,794,33.38,13.91,-98.0,-99.0,-99.0,-99.0,0.09
2019-11-17 20:19:02+00:00,1574021942,4.042884827,32.0,14.37,102.37,-123.27,1,401,794,33.38,13.91,-98.0,-99.0,-99.0,-99.0,0.13
2019-11-17 20:20:06+00:00,1574022006,4.024926186,32.0,14.37,102.37,-123.27,1,401,794,33.38,13.91,-98.0,-99.0,-99.0,-99.0,0.04
2019-11-17 20:21:10+00:00,1574022070,4.023804188,32.0,14.37,102.37,-123.27,1,401,794,33.38,13.91,-98.0,-99.0,-99.0,-99.0,0.07
2019-11-17 20:22:14+00:00,1574022134,4.032783031,32.0,14.37,102.37,-123.27,1,401,794,33.38,13.91,-98.0,-99.0,-99.0,-99.0,0.07
2019-11-17 20:23:18+00:00,1574022198,4.039517403,32.0,14.37,102.37,-123.27,1,401,794,33.38,13.91,-98.0,-99.0,-99.0,-99.0,0.06
2019-11-17 20:24:23+00:00,1574022263,4.040639877,32.0,14.37,102.37,-123.27,1,401,794,33.38,13.91,-98.0,-99.0,-99.0,-99.0,0.01
2019-11-17 20:25:27+00:00,1574022327,4.036150455,32.0,14.37,102.37,-123.27,1,401,794,33.38,13.91,-98.0,-99.0,-99.0,-99.0,0.04
2019-11-17 20:26:31+00:00,1574022391,4.030538559,32.0,14.37,102.37,-123.27,1,401,794,33.38,13.91,-98.0,-99.0,-99.0,-99.0,0.06
2019-11-17 20:27:35+00:00,1574022455,4.035027981,32.0,14.37,102.37,-123.27,1,401,794,33.38,13.91,-98.0,-99.0,-99.0,-99.0,0.03
2019-11-17 20:28:39+00:00,1574022519,4.02829361,32.0,14.37,102.37,-123.27,1,401,794,33.38,13.91,-98.0,-99.0,-99.0,-99.0,0.56
2019-11-17 20:29:43+00:00,1574022583,4.032783031,32.0,14.37,102.37,-123.27,1,401,794,33.38,13.91,-98.0,-99.0,-99.0,-99.0,0.03
2019-11-17 20:30:48+00:00,1574022648,4.024926186,32.0,14.37,102.37,-123.27,1,401,794,33.38,13.91,-98.0,-99.0,-99.0,-99.0,0.01
2019-11-17 20:31:52+00:00,1574022712,4.036150455,32.0,14.37,102.37,-123.27,1,401,794,33.38,13.91,-98.0,-99.0,-99.0,-99.0,0.03
2019-11-17 20:32:56+00:00,1574022776,4.042884827,32.0,14.37,102.37,-123.27,1,401,794,33.38,13.91,-98.0,-99.0,-99.0,-99.0,0.02
2019-11-17 20:34:00+00:00,1574022840,4.032783031,32.0,14.37,102.37,-123.27,1,401,794,33.38,13.91,-98.0,-99.0,-99.0,-99.0,0.04
2019-11-17 20:35:04+00:00,1574022904,4.040639877,32.0,14.37,102.37,-123.27,1,401,794,33.38,13.91,-98.0,-99.0,-99.0,-99.0,0.03
2019-11-17 20:36:08+00:00,1574022968,4.029416084,32.0,14.37,102.37,-123.27,1,401,794,33.38,13.91,-98.0,-99.0,-99.0,-99.0,0.06
2019-11-17 20:37:13+00:00,1574023033,4.040639877,32.0,14.37,102.37,-123.27,1,401,794,33.38,13.91,-98.0,-99.0,-99.0,-99.0,0.13
2019-11-17 20:38:17+00:00,1574023097,4.035027981,32.0,14.37,102.37,-123.27,1,401,794,33.38,13.91,-98.0,-99.0,-99.0,-99.0,0.15
2019-11-17 20:39:21+00:00,1574023161,4.036150455,32.0,14.37,102.37,-123.27,1,401,794,33.38,13.91,-98.0,-99.0,-99.0,-99.0,0.03
2019-11-17 20:40:25+00:00,1574023225,4.024926186,32.0,14.37,102.37,-123.27,1,401,794,33.38,13.91,-98.0,-99.0,-99.0,-99.0,0.03
2019-11-17 20:41:29+00:00,1574023289,4.027171135,32.0,14.37,102.37,-123.27,1,401,794,33.38,13.91,-98.0,-99.0,-99.0,-99.0,0.06
2019-11-17 20:42:34+00:00,1574023354,4.030538559,32.0,14.37,102.37,-123.27,1,401,794,33.38,13.91,-98.0,-99.0,-99.0,-99.0,0.06
2019-11-17 20:43:38+00:00,1574023418,4.033905506,32.0,14.37,102.37,-123.27,1,401,794,33.38,13.91,-98.0,-99.0,-99.0,-99.0,0.30000000000000004
2019-11-17 20:44:42+00:00,1574023482,4.030538559,32.0,14.37,102.37,-123.27,1,401,794,33.38,13.91,-98.0,-99.0,-99.0,-99.0,0.1
2019-11-17 20:45:46+00:00,1574023546,4.040639877,32.0,14.37,102.37,-123.27,1,401,794,33.38,13.91,-98.0,-99.0,-99.0,-99.0,0.0
2019-11-17 20:46:50+00:00,1574023610,4.046251774,32.0,14.37,102.37,-123.27,1,401,794,33.38,13.91,-98.0,-99.0,-99.0,-99.0,0.07
2019-11-17 20:47:54+00:00,1574023674,4.02604866,32.0,14.37,102.37,-123.27,1,401,794,33.38,13.91,-98.0,-99.0,-99.0,-99.0,0.05
2019-11-17 20:48:59+00:00,1574023739,4.030538559,32.0,14.37,102.37,-123.27,1,401,794,33.38,13.91,-98.0,-99.0,-99.0,-99.0,0.03
2019-11-17 20:50:03+00:00,1574023803,4.029416084,32.0,14.37,102.37,-123.27,1,401,794,33.38,13.91,-98.0,-99.0,-99.0,-99.0,0.12
2019-11-17 20:51:07+00:00,1574023867,4.02604866,32.0,14.37,102.37,-123.27,1,401,794,33.38,13.91,-98.0,-99.0,-99.0,-99.0,0.0
2019-11-17 20:52:11+00:00,1574023931,4.033905506,32.0,14.37,102.37,-123.27,1,401,794,33.38,13.91,-98.0,-99.0,-99.0,-99.0,0.08
2019-11-17 20:53:15+00:00,1574023995,4.036150455,32.0,14.37,102.37,-123.27,1,401,794,33.38,13.91,-98.0,-99.0,-99.0,-99.0,0.8200000000000001
2019-11-17 20:54:19+00:00,1574024059,4.039517403,32.0,14.37,102.37,-123.27,1,401,794,33.38,13.91,-98.0,-99.0,-99.0,-99.0,0.04
2019-11-17 20:55:24+00:00,1574024124,4.02604866,32.0,14.37,102.37,-123.27,1,401,794,33.38,13.91,-98.0,-99.0,-99.0,-99.0,0.03
2019-11-17 20:56:28+00:00,1574024188,4.033905506,32.0,14.37,102.37,-123.27,1,401,794,33.38,13.91,-98.0,-99.0,-99.0,-99.0,0.05
2019-11-17 20:57:32+00:00,1574024252,4.03727293,32.0,14.37,102.37,-123.27,1,401,794,33.38,13.91,-98.0,-99.0,-99.0,-99.0,0.45
2019-11-17 20:58:36+00:00,1574024316,4.029416084,32.0,14.37,102.37,-123.27,1,401,794,33.38,13.91,-98.0,-99.0,-99.0,-99.0,0.01
2019-11-17 20:59:40+00:00,1574024380,4.040639877,32.0,14.37,102.37,-123.27,1,401,794,33.38,13.91,-98.0,-99.0,-99.0,-99.0,0.12
2019-11-17 21:00:45+00:00,1574024445,4.03727293,32.0,14.37,102.37,-123.27,1,401,794,33.38,13.91,-98.0,-99.0,-99.0,-99.0,0.25
2019-11-17 21:01:49+00:00,1574024509,4.030538559,32.0,14.37,102.37,-123.27,1,401,794,33.38,13.91,-98.0,-99.0,-99.0,-99.0,0.02
2019-11-17 21:02:53+00:00,1574024573,4.021559238,32.0,14.37,102.37,-123.27,1,401,794,33.38,13.91,-98.0,-99.0,-99.0,-99.0,0.01
2019-11-17 21:03:57+00:00,1574024637,4.023804188,32.0,14.37,102.37,-123.27,1,401,794,33.38,13.91,-98.0,-99.0,-99.0,-99.0,0.01
2019-11-17 21:05:01+00:00,1574024701,4.02604866,32.0,14.37,102.37,-123.27,1,401,794,33.38,13.91,-98.0,-99.0,-99.0,-99.0,0.06
2019-11-17 21:06:05+00:00,1574024765,4.029416084,32.0,14.37,102.37,-123.27,1,401,794,33.38,13.91,-98.0,-99.0,-99.0,-99.0,0.09
2019-11-17 21:07:10+00:00,1574024830,4.02829361,32.0,14.37,102.37,-123.27,1,401,794,33.38,13.91,-98.0,-99.0,-99.0,-99.0,0.04
2019-11-17 21:08:14+00:00,1574024894,4.041762352,32.0,14.37,102.37,-123.27,1,401,794,33.38,13.91,-98.0,-99.0,-99.0,-99.0,0.03
2019-11-17 21:09:18+00:00,1574024958,4.035027981,32.0,14.37,102.37,-123.27,1,401,794,33.38,13.91,-98.0,-99.0,-99.0,-99.0,0.05
2019-11-17 21:10:22+00:00,1574025022,4.040639877,32.0,14.37,102.37,-123.27,1,401,794,33.38,13.91,-98.0,-99.0,-99.0,-99.0,0.27
2019-11-17 21:11:26+00:00,1574025086,4.041762352,32.0,14.37,102.37,-123.27,1,401,794,33.38,13.91,-98.0,-99.0,-99.0,-99.0,0.03
2019-11-17 21:12:31+00:00,1574025151,4.02829361,32.0,14.37,102.37,-123.27,1,401,794,33.38,13.91,-98.0,-99.0,-99.0,-99.0,0.1
2019-11-17 21:13:35+00:00,1574025215,4.036150455,32.0,14.37,102.37,-123.27,1,401,794,33.38,13.91,-98.0,-99.0,-99.0,-99.0,0.03
2019-11-17 21:14:39+00:00,1574025279,4.036150455,32.0,14.37,102.37,-123.27,1,401,794,33.38,13.91,-98.0,-99.0,-99.0,-99.0,0.03
2019-11-17 21:15:43+00:00,1574025343,4.035027981,32.0,14.37,102.37,-123.27,1,401,794,33.38,13.91,-98.0,-99.0,-99.0,-99.0,0.04
2019-11-17 21:16:47+00:00,1574025407,4.03727293,32.0,14.37,102.37,-123.27,1,401,794,33.38,13.91,-98.0,-99.0,-99.0,-99.0,0.01
2019-11-17 21:17:51+00:00,1574025471,4.02604866,32.0,14.37,102.37,-123.27,1,401,794,33.38,13.91,-98.0,-99.0,-99.0,-99.0,0.1
2019-11-17 21:18:56+00:00,1574025536,4.035027981,32.0,14.37,102.37,-123.27,1,401,794,33.38,13.91,-98.0,-99.0,-99.0,-99.0,0.05
2019-11-17 21:20:00+00:00,1574025600,4.038395405,32.0,14.37,102.37,-123.27,1,401,794,33.38,13.91,-98.0,-99.0,-99.0,-99.0,0.05
2019-11-17 21:21:04+00:00,1574025664,4.031661034,32.0,14.37,102.37,-123.27,1,401,794,33.38,13.91,-98.0,-99.0,-99.0,-99.0,0.07
2019-11-17 21:22:08+00:00,1574025728,4.032783031,32.0,14.37,102.37,-123.27,1,401,794,33.38,13.91,-98.0,-99.0,-99.0,-99.0,0.08
2019-11-17 21:23:12+00:00,1574025792,4.031661034,32.0,14.37,102.37,-123.27,1,401,794,33.38,13.91,-98.0,-99.0,-99.0,-99.0,0.15
2019-11-17 21:24:16+00:00,1574025856,4.041762352,32.0,14.37,102.37,-123.27,1,401,794,33.38,13.91,-98.0,-99.0,-99.0,-99.0,0.06
2019-11-17 21:25:21+00:00,1574025921,4.038395405,32.0,14.37,102.37,-123.27,1,401,794,33.38,13.91,-98.0,-99.0,-99.0,-99.0,0.06
2019-11-17 21:26:25+00:00,1574025985,4.029416084,32.0,14.37,102.37,-123.27,1,401,794,33.38,13.91,-98.0,-99.0,-99.0,-99.0,0.02
2019-11-17 21:27:29+00:00,1574026049,4.032783031,32.0,14.37,102.37,-123.27,1,401,794,33.38,13.91,-98.0,-99.0,-99.0,-99.0,0.01
2019-11-17 21:28:33+00:00,1574026113,4.036150455,32.0,14.37,102.37,-123.27,1,401,794,33.38,13.91,-98.0,-99.0,-99.0,-99.0,0.0
2019-11-17 21:29:37+00:00,1574026177,4.024926186,32.0,14.37,102.37,-123.27,1,401,794,33.38,13.91,-98.0,-99.0,-99.0,-99.0,0.13
2019-11-17 21:30:42+00:00,1574026242,4.041762352,32.0,14.37,102.37,-123.27,1,401,794,33.38,13.91,-98.0,-99.0,-99.0,-99.0,0.01
2019-11-17 21:31:46+00:00,1574026306,4.039517403,32.0,14.37,102.37,-123.27,1,401,794,33.38,13.91,-98.0,-99.0,-99.0,-99.0,0.23
2019-11-17 21:32:50+00:00,1574026370,4.032783031,32.0,14.37,102.37,-123.27,1,401,794,33.38,13.91,-98.0,-99.0,-99.0,-99.0,0.07
2019-11-17 21:33:54+00:00,1574026434,4.040639877,32.0,14.37,102.37,-123.27,1,401,794,33.38,13.91,-98.0,-99.0,-99.0,-99.0,0.75
2019-11-17 21:34:58+00:00,1574026498,4.040639877,32.0,14.37,102.37,-123.27,1,401,794,33.38,13.91,-98.0,-99.0,-99.0,-99.0,0.30000000000000004
2019-11-17 21:36:02+00:00,1574026562,4.03727293,32.0,14.37,102.37,-123.27,1,401,794,33.38,13.91,-98.0,-99.0,-99.0,-99.0,0.0
2019-11-17 21:37:07+00:00,1574026627,4.030538559,32.0,14.37,102.37,-123.27,1,401,794,33.38,13.91,-98.0,-99.0,-99.0,-99.0,0.67
2019-11-17 21:38:11+00:00,1574026691,4.029416084,32.0,14.37,102.37,-123.27,1,401,794,33.38,13.91,-98.0,-99.0,-99.0,-99.0,0.01
2019-11-17 21:39:15+00:00,1574026755,4.035027981,32.0,14.37,102.37,-123.27,1,401,794,33.38,13.91,-98.0,-99.0,-99.0,-99.0,0.01
2019-11-17 21:40:19+00:00,1574026819,4.022681713,32.0,14.37,102.37,-123.27,1,401,794,33.38,13.91,-98.0,-99.0,-99.0,-99.0,0.0
2019-11-17 21:41:23+00:00,1574026883,4.035027981,32.0,14.37,102.37,-123.27,1,401,794,33.38,13.91,-98.0,-99.0,-99.0,-99.0,0.02
2019-11-17 21:42:27+00:00,1574026947,4.030538559,32.0,14.37,102.37,-123.27,1,401,794,33.38,13.91,-98.0,-99.0,-99.0,-99.0,0.06
2019-11-17 21:43:32+00:00,1574027012,4.024926186,32.0,14.37,102.37,-123.27,1,401,794,33.38,13.91,-98.0,-99.0,-99.0,-99.0,0.02
2019-11-17 21:44:36+00:00,1574027076,4.038395405,32.0,14.37,102.37,-123.27,1,401,794,33.38,13.91,-98.0,-99.0,-99.0,-99.0,0.18
2019-11-17 21:45:40+00:00,1574027140,4.038395405,32.0,14.37,102.37,-123.27,1,401,794,33.38,13.91,-98.0,-99.0,-99.0,-99.0,0.03
2019-11-17 21:46:44+00:00,1574027204,4.02829361,32.0,14.37,102.37,-123.27,1,401,794,33.38,13.91,-98.0,-99.0,-99.0,-99.0,0.03
2019-11-17 21:47:48+00:00,1574027268,4.036150455,32.0,14.37,102.37,-123.27,1,401,794,33.38,13.91,-98.0,-99.0,-99.0,-99.0,0.02
2019-11-17 21:48:53+00:00,1574027333,4.031661034,32.0,14.37,102.37,-123.27,1,401,794,33.38,13.91,-98.0,-99.0,-99.0,-99.0,0.03
2019-11-17 21:49:57+00:00,1574027397,4.039517403,32.0,14.37,102.37,-123.27,1,401,794,33.38,13.91,-98.0,-99.0,-99.0,-99.0,0.07
2019-11-17 21:51:01+00:00,1574027461,4.030538559,32.0,14.37,102.37,-123.27,1,401,794,33.38,13.91,-98.0,-99.0,-99.0,-99.0,0.08
2019-11-17 21:52:05+00:00,1574027525,4.032783031,32.0,14.37,102.37,-123.27,1,401,794,33.38,13.91,-98.0,-99.0,-99.0,-99.0,0.03
2019-11-17 21:53:09+00:00,1574027589,4.027171135,32.0,14.37,102.37,-123.27,1,401,794,33.38,13.91,-98.0,-99.0,-99.0,-99.0,0.25
2019-11-17 21:54:13+00:00,1574027653,4.023804188,32.0,14.37,102.37,-123.27,1,401,794,33.38,13.91,-98.0,-99.0,-99.0,-99.0,0.01
2019-11-17 21:55:18+00:00,1574027718,4.031661034,32.0,14.37,102.37,-123.27,1,401,794,33.38,13.91,-98.0,-99.0,-99.0,-99.0,0.11
2019-11-17 21:56:22+00:00,1574027782,4.024926186,32.0,14.37,102.37,-123.27,1,401,794,33.38,13.91,-98.0,-99.0,-99.0,-99.0,0.14
2019-11-17 21:57:26+00:00,1574027846,4.029416084,32.0,14.37,102.37,-123.27,1,401,794,33.38,13.91,-98.0,-99.0,-99.0,-99.0,0.08
2019-11-17 21:58:30+00:00,1574027910,4.030538559,32.0,14.37,102.37,-123.27,1,401,794,33.38,13.91,-98.0,-99.0,-99.0,-99.0,0.15
2019-11-17 21:59:34+00:00,1574027974,4.030538559,32.0,14.37,102.37,-123.27,1,401,794,33.38,13.91,-98.0,-99.0,-99.0,-99.0,0.01
2019-11-17 22:00:38+00:00,1574028038,4.021559238,32.0,14.37,102.37,-123.27,1,401,794,33.38,13.91,-98.0,-99.0,-99.0,-99.0,0.08
2019-11-17 22:01:43+00:00,1574028103,4.023804188,32.0,14.37,102.37,-123.27,1,401,794,33.38,13.91,-98.0,-99.0,-99.0,-99.0,0.01
2019-11-17 22:02:47+00:00,1574028167,4.027171135,32.0,14.37,102.37,-123.27,1,401,794,33.38,13.91,-98.0,-99.0,-99.0,-99.0,0.02
2019-11-17 22:03:51+00:00,1574028231,4.039517403,32.0,14.37,102.37,-123.27,1,401,794,33.38,13.91,-98.0,-99.0,-99.0,-99.0,0.01
2019-11-17 22:04:55+00:00,1574028295,4.029416084,32.0,14.37,102.37,-123.27,1,401,794,33.38,13.91,-98.0,-99.0,-99.0,-99.0,0.01
2019-11-17 22:05:59+00:00,1574028359,4.038395405,32.0,14.37,102.37,-123.27,1,401,794,33.38,13.91,-98.0,-99.0,-99.0,-99.0,0.02
2019-11-17 22:07:03+00:00,1574028423,4.032783031,32.0,14.37,102.37,-123.27,1,401,794,33.38,13.91,-98.0,-99.0,-99.0,-99.0,0.53
2019-11-17 22:08:08+00:00,1574028488,4.033905506,32.0,14.37,102.37,-123.27,1,401,794,33.38,13.91,-98.0,-99.0,-99.0,-99.0,0.0
2019-11-17 22:09:12+00:00,1574028552,4.040639877,32.0,14.37,102.37,-123.27,1,401,794,33.38,13.91,-98.0,-99.0,-99.0,-99.0,0.08
2019-11-17 22:10:16+00:00,1574028616,4.040639877,32.0,14.37,102.37,-123.27,1,401,794,33.38,13.91,-98.0,-99.0,-99.0,-99.0,0.03
2019-11-17 22:11:20+00:00,1574028680,4.031661034,32.0,14.37,102.37,-123.27,1,401,794,33.38,13.91,-98.0,-99.0,-99.0,-99.0,0.04
2019-11-17 22:12:24+00:00,1574028744,4.029416084,32.0,14.37,102.37,-123.27,1,401,794,33.38,13.91,-98.0,-99.0,-99.0,-99.0,0.02
2019-11-17 22:13:29+00:00,1574028809,4.030538559,32.0,14.37,102.37,-123.27,1,401,794,33.38,13.91,-98.0,-99.0,-99.0,-99.0,0.02
2019-11-17 22:14:33+00:00,1574028873,4.017069817,32.0,14.37,102.37,-123.27,1,401,794,33.38,13.91,-98.0,-99.0,-99.0,-99.0,0.05
2019-11-17 22:15:37+00:00,1574028937,4.027171135,32.0,14.37,102.37,-123.27,1,401,794,33.38,13.91,-98.0,-99.0,-99.0,-99.0,0.08
2019-11-17 22:16:41+00:00,1574029001,4.029416084,32.0,14.37,102.37,-123.27,1,401,794,33.38,13.91,-98.0,-99.0,-99.0,-99.0,0.18
2019-11-17 22:17:45+00:00,1574029065,4.022681713,32.0,14.37,102.37,-123.27,1,401,794,33.38,13.91,-98.0,-99.0,-99.0,-99.0,0.0
2019-11-17 22:18:49+00:00,1574029129,4.035027981,32.0,14.37,102.37,-123.27,1,401,794,33.38,13.91,-98.0,-99.0,-99.0,-99.0,0.01
2019-11-17 22:19:54+00:00,1574029194,4.024926186,32.0,14.37,102.37,-123.27,1,401,794,33.38,13.91,-98.0,-99.0,-99.0,-99.0,0.01
2019-11-17 22:20:58+00:00,1574029258,4.033905506,32.0,14.37,102.37,-123.27,1,401,794,33.38,13.91,-98.0,-99.0,-99.0,-99.0,0.29
2019-11-17 22:22:02+00:00,1574029322,4.029416084,32.0,14.37,102.37,-123.27,1,401,794,33.38,13.91,-98.0,-99.0,-99.0,-99.0,0.4
2019-11-17 22:23:06+00:00,1574029386,4.02829361,32.0,14.37,102.37,-123.27,1,401,794,33.38,13.91,-98.0,-99.0,-99.0,-99.0,0.02
2019-11-17 22:24:10+00:00,1574029450,4.038395405,32.0,14.37,102.37,-123.27,1,401,794,33.38,13.91,-98.0,-99.0,-99.0,-99.0,0.05
2019-11-17 22:25:14+00:00,1574029514,4.027171135,32.0,14.37,102.37,-123.27,1,401,794,33.38,13.91,-98.0,-99.0,-99.0,-99.0,0.07
2019-11-17 22:26:19+00:00,1574029579,4.031661034,32.0,14.37,102.37,-123.27,1,401,794,33.38,13.91,-98.0,-99.0,-99.0,-99.0,0.07
2019-11-17 22:27:23+00:00,1574029643,4.031661034,32.0,14.37,102.37,-123.27,1,401,794,33.38,13.91,-98.0,-99.0,-99.0,-99.0,0.13
2019-11-17 22:28:27+00:00,1574029707,4.031661034,32.0,14.37,102.37,-123.27,1,401,794,33.38,13.91,-98.0,-99.0,-99.0,-99.0,0.0
2019-11-17 22:29:31+00:00,1574029771,4.031661034,32.0,14.37,102.37,-123.27,1,401,794,33.38,13.91,-98.0,-99.0,-99.0,-99.0,0.02
2019-11-17 22:30:35+00:00,1574029835,4.045129776,32.0,14.37,102.37,-123.27,1,401,794,33.38,13.91,-98.0,-99.0,-99.0,-99.0,0.0
2019-11-17 22:31:40+00:00,1574029900,4.030538559,32.0,14.37,102.37,-123.27,1,401,794,33.38,13.91,-98.0,-99.0,-99.0,-99.0,0.05
2019-11-17 22:32:44+00:00,1574029964,4.022681713,32.0,14.37,102.37,-123.27,1,401,794,33.38,13.91,-98.0,-99.0,-99.0,-99.0,0.33
2019-11-17 22:33:48+00:00,1574030028,4.032783031,32.0,14.37,102.37,-123.27,1,401,794,33.38,13.91,-98.0,-99.0,-99.0,-99.0,0.07
2019-11-17 22:34:52+00:00,1574030092,4.040639877,32.0,14.37,102.37,-123.27,1,401,794,33.38,13.91,-98.0,-99.0,-99.0,-99.0,0.0
2019-11-17 22:35:56+00:00,1574030156,4.039517403,32.0,14.37,102.37,-123.27,1,401,794,33.38,13.91,-98.0,-99.0,-99.0,-99.0,0.16
2019-11-17 22:37:00+00:00,1574030220,4.035027981,32.0,14.37,102.37,-123.27,1,401,794,33.38,13.91,-98.0,-99.0,-99.0,-99.0,0.09
2019-11-17 22:38:05+00:00,1574030285,4.033905506,32.0,14.37,102.37,-123.27,1,401,794,33.38,13.91,-98.0,-99.0,-99.0,-99.0,0.0
2019-11-17 22:39:09+00:00,1574030349,4.03727293,32.0,14.37,102.37,-123.27,1,401,794,33.38,13.91,-98.0,-99.0,-99.0,-99.0,0.02
2019-11-17 22:40:13+00:00,1574030413,4.023804188,32.0,14.37,102.37,-123.27,1,401,794,33.38,13.91,-98.0,-99.0,-99.0,-99.0,0.02
2019-11-17 22:41:17+00:00,1574030477,4.035027981,32.0,14.37,102.37,-123.27,1,401,794,33.38,13.91,-98.0,-99.0,-99.0,-99.0,0.55
2019-11-17 22:42:21+00:00,1574030541,4.029416084,32.0,14.37,102.37,-123.27,1,401,794,33.38,13.91,-98.0,-99.0,-99.0,-99.0,0.19
2019-11-17 22:43:25+00:00,1574030605,4.022681713,32.0,14.37,102.37,-123.27,1,401,794,33.38,13.91,-98.0,-99.0,-99.0,-99.0,0.1
2019-11-17 22:44:30+00:00,1574030670,4.035027981,32.0,14.37,102.37,-123.27,1,401,794,33.38,13.91,-98.0,-99.0,-99.0,-99.0,0.21
2019-11-17 22:45:34+00:00,1574030734,4.02604866,32.0,14.37,102.37,-123.27,1,401,794,33.38,13.91,-98.0,-99.0,-99.0,-99.0,0.05
2019-11-17 22:46:38+00:00,1574030798,4.027171135,32.0,14.37,102.37,-123.27,1,401,794,33.38,13.91,-98.0,-99.0,-99.0,-99.0,0.07
2019-11-17 22:47:42+00:00,1574030862,4.027171135,32.0,14.37,102.37,-123.27,1,401,794,33.38,13.91,-98.0,-99.0,-99.0,-99.0,0.04
2019-11-17 22:48:46+00:00,1574030926,4.033905506,32.0,14.37,102.37,-123.27,1,401,794,33.38,13.91,-98.0,-99.0,-99.0,-99.0,0.04
2019-11-17 22:49:51+00:00,1574030991,4.030538559,32.0,14.37,102.37,-123.27,1,401,794,33.38,13.91,-98.0,-99.0,-99.0,-99.0,0.01
2019-11-17 22:50:55+00:00,1574031055,4.036150455,32.0,14.37,102.37,-123.27,1,401,794,33.38,13.91,-98.0,-99.0,-99.0,-99.0,0.2
2019-11-17 22:51:59+00:00,1574031119,4.033905506,32.0,14.37,102.37,-123.27,1,401,794,33.38,13.91,-98.0,-99.0,-99.0,-99.0,0.2
2019-11-17 22:53:03+00:00,1574031183,4.039517403,32.0,14.37,102.37,-123.27,1,401,794,33.38,13.91,-98.0,-99.0,-99.0,-99.0,0.01
2019-11-17 22:54:07+00:00,1574031247,4.041762352,32.0,14.37,102.37,-123.27,1,401,794,33.38,13.91,-98.0,-99.0,-99.0,-99.0,0.15
2019-11-17 22:55:11+00:00,1574031311,4.023804188,32.0,14.37,102.37,-123.27,1,401,794,33.38,13.91,-98.0,-99.0,-99.0,-99.0,0.01
2019-11-17 22:56:16+00:00,1574031376,4.02604866,32.0,14.37,102.37,-123.27,1,401,794,33.38,13.91,-98.0,-99.0,-99.0,-99.0,0.44
2019-11-17 22:57:20+00:00,1574031440,4.045129776,32.0,14.37,102.37,-123.27,1,401,794,33.38,13.91,-98.0,-99.0,-99.0,-99.0,0.02
2019-11-17 22:58:24+00:00,1574031504,4.041762352,32.0,14.37,102.37,-123.27,1,401,794,33.38,13.91,-98.0,-99.0,-99.0,-99.0,0.16
2019-11-17 22:59:28+00:00,1574031568,4.042884827,32.0,14.37,102.37,-123.27,1,401,794,33.38,13.91,-98.0,-99.0,-99.0,-99.0,0.01
2019-11-17 23:00:32+00:00,1574031632,4.031661034,32.0,14.37,102.37,-123.27,1,401,794,33.38,13.91,-98.0,-99.0,-99.0,-99.0,0.02
2019-11-17 23:01:36+00:00,1574031696,4.024926186,32.0,14.37,102.37,-123.27,1,401,794,33.38,13.91,-98.0,-99.0,-99.0,-99.0,0.04
2019-11-17 23:02:41+00:00,1574031761,4.033905506,32.0,14.37,102.37,-123.27,1,401,794,33.38,13.91,-98.0,-99.0,-99.0,-99.0,0.02
2019-11-17 23:03:45+00:00,1574031825,4.02829361,32.0,14.37,102.37,-123.27,1,401,794,33.38,13.91,-98.0,-99.0,-99.0,-99.0,0.23
2019-11-17 23:04:49+00:00,1574031889,4.031661034,32.0,14.37,102.37,-123.27,1,401,794,33.38,13.91,-98.0,-99.0,-99.0,-99.0,0.08
2019-11-17 23:05:53+00:00,1574031953,4.031661034,32.0,14.37,102.37,-123.27,1,401,794,33.38,13.91,-98.0,-99.0,-99.0,-99.0,0.11
2019-11-17 23:06:57+00:00,1574032017,4.033905506,32.0,14.37,102.37,-123.27,1,401,794,33.38,13.91,-98.0,-99.0,-99.0,-99.0,0.03
